,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,heat,cool,snowfall,preciptotal,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
168,5,2012-11-16,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,16, ,0636,1622
169,5,2012-11-17,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,17, ,0637,1622
170,5,2012-11-18,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,18, ,0638,1621
171,5,2012-11-19,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,19, ,0639,1620
172,5,2012-11-20,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,20, ,0641,1619
173,5,2012-11-21,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,21, ,0642,1619
174,5,2012-11-22,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,22, ,0643,1618
175,5,2012-11-23,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,23, ,0644,1617
176,5,2012-11-24,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,24, ,0645,1617
177,5,2012-11-25,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,25, ,0647,1616
178,5,2012-11-26,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,26, ,0648,1616
179,5,2012-11-27,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,27, ,0649,1615
180,5,2012-11-28,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,28, ,0650,1615
181,5,2012-11-29,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,29, ,0651,1614
182,5,2012-11-30,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,11,30, ,0652,1614
183,5,2012-12-01,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,1, ,0653,1614
184,5,2012-12-02,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,2, ,0654,1613
185,5,2012-12-03,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,3, ,0655,1613
186,5,2012-12-04,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,4, ,0656,1613
187,5,2012-12-05,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,5, ,0657,1613
188,5,2012-12-06,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,6, ,0658,1613
189,5,2012-12-07,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,7, ,0659,1613
190,5,2012-12-08,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,8, ,0700,1612
191,5,2012-12-09,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,9, ,0701,1612
192,5,2012-12-10,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,10, ,0702,1612
193,5,2012-12-11,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,11, ,0703,1613
194,5,2012-12-12,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,12, ,0704,1613
195,5,2012-12-13,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,13, ,0704,1613
196,5,2012-12-14,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,14, ,0705,1613
197,5,2012-12-15,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,15, ,0706,1613
198,5,2012-12-16,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,16, ,0707,1614
199,5,2012-12-17,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,17, ,0707,1614
200,5,2012-12-18,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,18, ,0708,1614
201,5,2012-12-19,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,19, ,0708,1615
202,5,2012-12-20,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,20, ,0709,1615
203,5,2012-12-21,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,21, ,0710,1615
204,5,2012-12-22,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,22, ,0710,1616
205,5,2012-12-23,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,23, ,0711,1616
206,5,2012-12-24,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,24, ,0711,1617
207,5,2012-12-25,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,25, ,0711,1618
208,5,2012-12-26,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,26, ,0712,1618
209,5,2012-12-27,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,27, ,0712,1619
210,5,2012-12-28,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,28, ,0712,1620
211,5,2012-12-29,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,29, ,0713,1620
212,5,2012-12-30,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,30, ,0713,1621
213,5,2012-12-31,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2012,12,31, ,0713,1622
214,5,2013-01-01,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,1, ,0713,1623
215,5,2013-01-02,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,2, ,0713,1624
216,5,2013-01-03,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,3, ,0713,1625
217,5,2013-01-04,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,4, ,0713,1626
218,5,2013-01-05,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,5, ,0713,1627
219,5,2013-01-06,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,6, ,0713,1628
220,5,2013-01-07,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,7, ,0713,1629
221,5,2013-01-08,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,8, ,0713,1630
222,5,2013-01-09,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,9, ,0713,1631
223,5,2013-01-10,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,10, ,0712,1632
224,5,2013-01-11,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,11, ,0712,1633
225,5,2013-01-12,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,12, ,0712,1634
226,5,2013-01-13,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,13, ,0711,1635
227,5,2013-01-14,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,14, ,0711,1636
228,5,2013-01-15,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,15, ,0711,1637
229,5,2013-01-16,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,16, ,0710,1638
230,5,2013-01-17,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,17, ,0710,1640
231,5,2013-01-18,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,18, ,0709,1641
232,5,2013-01-19,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,19, ,0708,1642
233,5,2013-01-20,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,20, ,0708,1643
234,5,2013-01-21,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,21, ,0707,1645
235,5,2013-01-22,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,22, ,0707,1646
236,5,2013-01-23,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,23, ,0706,1647
237,5,2013-01-24,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,24, ,0705,1648
238,5,2013-01-25,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,25, ,0704,1650
239,5,2013-01-26,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,26, ,0703,1651
240,5,2013-01-27,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,27, ,0703,1652
241,5,2013-01-28,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,28, ,0702,1653
242,5,2013-01-29,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,29, ,0701,1655
243,5,2013-01-30,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,30, ,0660,1656
244,5,2013-01-31,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,1,31, ,0659,1657
245,5,2013-02-01,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,1, ,0658,1658
246,5,2013-02-02,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,2, ,0657,1660
247,5,2013-02-03,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,3, ,0656,1701
248,5,2013-02-04,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,4, ,0655,1702
249,5,2013-02-05,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,5, ,0654,1704
250,5,2013-02-06,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,6, ,0652,1705
251,5,2013-02-07,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,7, ,0651,1706
252,5,2013-02-08,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,8, ,0650,1708
253,5,2013-02-09,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,9, ,0649,1709
254,5,2013-02-10,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,10, ,0648,1710
255,5,2013-02-11,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,11, ,0646,1711
256,5,2013-02-12,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,12, ,0645,1713
257,5,2013-02-13,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,13, ,0644,1714
258,5,2013-02-14,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,14, ,0642,1715
259,5,2013-02-15,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,15, ,0641,1717
260,5,2013-02-16,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,16, ,0640,1718
261,5,2013-02-17,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,17, ,0638,1719
262,5,2013-02-18,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,18, ,0637,1720
263,5,2013-02-19,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,19, ,0635,1722
264,5,2013-02-20,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,20, ,0634,1723
265,5,2013-02-21,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,21, ,0632,1724
266,5,2013-02-22,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,22, ,0631,1725
267,5,2013-02-23,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,23, ,0629,1727
268,5,2013-02-24,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,24, ,0628,1728
269,5,2013-02-25,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,25, ,0626,1729
270,5,2013-02-26,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,26, ,0625,1730
271,5,2013-02-27,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,27, ,0623,1732
272,5,2013-02-28,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,2,28, ,0622,1733
273,5,2013-03-01,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,1, ,0620,1734
274,5,2013-03-02,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,2, ,0619,1735
275,5,2013-03-03,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,3, ,0617,1736
276,5,2013-03-04,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,4, ,0615,1738
277,5,2013-03-05,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,5, ,0614,1739
278,5,2013-03-06,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,6, ,0612,1740
279,5,2013-03-07,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,7, ,0610,1741
280,5,2013-03-08,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,8, ,0609,1742
281,5,2013-03-09,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,9, ,0607,1744
282,5,2013-03-10,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,10, ,0605,1745
283,5,2013-03-11,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,11, ,0604,1746
284,5,2013-03-12,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,12, ,0602,1747
285,5,2013-03-13,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,13, ,0600,1748
286,5,2013-03-14,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,14, ,0559,1749
287,5,2013-03-15,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,15, ,0557,1751
288,5,2013-03-16,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,16, ,0555,1752
289,5,2013-03-17,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,17, ,0553,1753
290,5,2013-03-18,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,18, ,0552,1754
291,5,2013-03-19,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,19, ,0550,1755
292,5,2013-03-20,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,20, ,0548,1756
293,5,2013-03-21,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,21, ,0547,1757
294,5,2013-03-22,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,22, ,0545,1759
295,5,2013-03-23,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,23, ,0543,1760
296,5,2013-03-24,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,24, ,0541,1801
297,5,2013-03-25,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,25, ,0540,1802
298,5,2013-03-26,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,26, ,0538,1803
299,5,2013-03-27,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,27, ,0536,1804
300,5,2013-03-28,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,28, ,0535,1805
301,5,2013-03-29,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,29, ,0533,1806
302,5,2013-03-30,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,30, ,0531,1808
303,5,2013-03-31,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,3,31, ,0529,1809
304,5,2013-04-01,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,1, ,0528,1810
305,5,2013-04-02,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,2, ,0526,1811
306,5,2013-04-03,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,3, ,0524,1812
307,5,2013-04-04,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,4, ,0523,1813
308,5,2013-04-05,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,5, ,0521,1814
309,5,2013-04-06,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,6, ,0519,1815
310,5,2013-04-07,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,7, ,0517,1817
311,5,2013-04-08,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,8, ,0516,1818
312,5,2013-04-09,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,9, ,0514,1819
313,5,2013-04-10,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,10, ,0513,1820
314,5,2013-04-11,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,11, ,0511,1821
315,5,2013-04-12,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,12, ,0509,1822
316,5,2013-04-13,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,13, ,0508,1823
317,5,2013-04-14,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,14, ,0506,1824
318,5,2013-04-15,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,15, ,0504,1826
319,5,2013-04-16,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,16, ,0503,1827
320,5,2013-04-17,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,17, ,0501,1828
321,5,2013-04-18,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,18, ,0460,1829
322,5,2013-04-19,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,19, ,0458,1830
323,5,2013-04-20,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,20, ,0457,1831
324,5,2013-04-21,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,21, ,0455,1832
325,5,2013-04-22,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,22, ,0453,1833
326,5,2013-04-23,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,23, ,0452,1835
327,5,2013-04-24,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,24, ,0450,1836
328,5,2013-04-25,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,25, ,0449,1837
329,5,2013-04-26,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,26, ,0448,1838
330,5,2013-04-27,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,27, ,0446,1839
331,5,2013-04-28,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,28, ,0445,1840
332,5,2013-04-29,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,29, ,0443,1841
333,5,2013-04-30,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,4,30, ,0442,1842
334,5,2013-05-01,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,5,1, ,0441,1843
335,5,2013-05-02,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,5,2, ,0439,1845
336,5,2013-05-03,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,5,3, ,0438,1846
